	97457.20266636739	0.00037319717208678826
	97458.17927479948	0.012536620461256495
	97459.15588323156	0.025332107381064447
	97460.13249166365	0.004775623206990611
	97461.10910009572	4.5442021193676374e-05
	97462.08570852781	-0.0006041628005166584
	97463.0623169599	0.008040305863615602
	97464.03892539199	-0.01241716114186026
	97465.01553382406	-0.023008716970839456
	97465.99214225615	-0.0018387553051600035
	97466.96875068823	-0.009614882152690848
	97467.9453591203	-0.014407786408870017
	97468.9219675524	-0.034563148145833646
	97469.89857598448	-0.030185602673238155
	97470.87518441657	0.022819520730364622
	97471.85179284864	0.06914092338733605
	97472.82840128073	0.0309985264021939
	97473.80500971281	-0.014785465494265274
	97474.78161814489	0.006162087216091161
	97475.75822657697	-0.02234595592207373
	97476.73483500906	-0.03536501078044702
	97477.71144344115	-0.013354572536566887
	97478.68805187322	0.013965802707997028
	97479.66466030531	0.013817089288191104
	97480.6412687374	-0.017556044150044848
	97481.61787716947	-0.01834513675946535
	97482.59448560156	-0.007036297727761672
	97483.57109403364	-0.02972609027785622
	97484.54770246573	-0.015952424492163008
	97485.5243108978	-0.03448112782158719
	97486.50091932989	-0.013935190976439731
	97487.47752776198	-0.03399322662667656
	97488.45413619405	-0.010998345693988372
	97489.43074462614	0.02688112233547289
	97490.40735305822	0.018038086031705487
	97491.38396149031	-0.019413718628110244
	97492.36056992238	-0.03674934174252359
	97493.33717835447	-0.004263794449282801
	97494.31378678656	-0.008487980833048827
	97495.29039521863	-0.037125640719805356
	97496.26700365072	-0.02954731764472079
	97497.2436120828	-0.04141578920594946
	97498.2202205149	-0.01648438549045961
	97499.19682894697	-0.00805016007747855
	97500.17343737905	-0.00029504670853162745
	97501.15004581114	0.0021326396847605672
	97502.12665424323	-0.018105364953068
	97503.1032626753	0.009426130365594632
	97504.07987110739	0.011212660415411396
	97505.05647953947	0.005118110174146458
	97506.03308797155	-0.04084363297533377
	97507.00969640363	-0.06145718369529353
	97507.98630483572	0.022080990316186284
	97508.96291326781	0.012823532609866859
	97509.93952169988	-0.009020007264478542
	97510.91613013197	-0.022631700281806444
	97511.89273856406	0.03311400915306249
	97512.86934699613	0.13661932380828007
	97513.84595542822	0.11961911682656395
	97514.8225638603	0.024124991471141156
	97515.79917229239	0.03295876145600147
	97516.77578072446	0.00023406966701700505
	97517.75238915655	0.004674690205175422
	97518.72899758864	0.003681189331434625
	97519.70560602071	-0.015869367963599428
	97520.6822144528	-0.030572615149270586
	97521.65882288489	0.02987483731999932
	97522.63543131697	0.08389595437744066
	97523.61203974904	0.2529834986286316
	97524.58864818113	0.19758966164649547
	97525.56525661322	0.06338277819716716
	97526.54186504529	0.01956838563806789
	97527.51847347738	0.0031392453247670597
	97528.49508190947	0.006083030404616306
	97529.47169034155	-0.0032888603772415403
